SPAC1002.01	SPBC106.01	SPCC1020.01c	SPMIT.01
SPAC227.18	SPBC26H8.05c	SPCC970.12	
SPAC227.19c	SPBC26H8.06	SPCP1E11.02	
SPAC22A12.01c	SPBC26H8.07c	SPCP1E11.03	
SPAC22A12.02c	SPBC26H8.08c	SPCP1E11.04c	
SPAC22A12.03c	SPBC26H8.09c	SPCP1E11.05c	
SPAC22A12.04c	SPBC26H8.10	SPCP1E11.06	
SPAC22A12.05	SPBC26H8.11c	SPCP1E11.07c	
SPAC22A12.06c	SPBC26H8.12	SPCP1E11.08	
SPAC22A12.07c	SPBC26H8.13c	SPCP1E11.09c	
SPAC22A12.08c	SPBC26H8.14c	SPCP1E11.10	
SPAC22A12.09c	SPBC26H8.16	SPCP1E11.11	
SPAC22A12.10	SPBC27.01c	SPCP20C8.01c	
SPAC22A12.11	SPBC27.02c	SPCP20C8.02c	
SPAC22A12.12c	SPBC27.03	SPCP20C8.03	
SPAC22A12.13	SPBC27.04	SPCP20C8.04	
SPAC22A12.14c	SPBC27.05	SPCP25A2.02c	
SPAC22A12.15c	SPBC27.06c	SPCP25A2.03	
SPAC22A12.16	SPBC27.08c	SPCP31B10.02	
SPAC22A12.17c	SPBC27B12.01c	SPCP31B10.03c	
SPAC22E12.01	SPBC27B12.02	SPCP31B10.04	
SPAC22E12.02	SPBC27B12.03c	SPCP31B10.05	
SPAC22E12.03c	SPBC27B12.04c	SPCP31B10.06	
SPAC22E12.04	SPBC27B12.05	SPCP31B10.07	
SPAC22E12.05c	SPBC27B12.06	SPCP31B10.08c	
SPAC22E12.06c	SPBC27B12.07	SPCPB16A4.02c	
SPAC22E12.07	SPBC27B12.08	SPCPB16A4.03c	
SPAC22E12.08	SPBC27B12.09c	SPCPB16A4.04c	
SPAC22E12.09c	SPBC27B12.10c	SPCPB16A4.05c	
SPAC22E12.10c	SPBC27B12.11c	SPCPB16A4.06c	
SPAC22E12.11c	SPBC27B12.12c	SPCPB16A4.07	
SPAC22E12.13c	SPBC27B12.13	SPCPB1C11.01	
SPAC22E12.14c	SPBC27B12.14	SPCPB1C11.02	
SPAC22E12.16c	SPBC28E12.01c	SPCPB1C11.03	
SPAC22E12.17c	SPBC28E12.02	SPCPJ732.01	
SPAC22E12.18	SPBC28E12.03	SPCPJ732.02c	
SPAC22E12.19	SPBC28E12.04	SPCPJ732.03	
SPAC22F3.02	SPBC28E12.05		
SPAC22F3.03c	SPBC28E12.06c		
SPAC22F3.04	SPBC28F2.02		
SPAC22F3.05c	SPBC28F2.03		
SPAC22F3.06c	SPBC28F2.04c		
SPAC22F3.07c	SPBC28F2.05c		
SPAC22F3.08c	SPBC28F2.06c		
SPAC22F3.09c	SPBC28F2.07		
SPAC22F3.10c	SPBC28F2.08c		
SPAC22F3.11c	SPBC28F2.09		
SPAC22F3.12c	SPBC28F2.10c		
SPAC22F3.13	SPBC28F2.11		
SPAC22F3.15	SPBC28F2.12		
SPAC22F8.02c	SPBC29A10.01		
SPAC22F8.03c	SPBC29A10.02		
SPAC22F8.04	SPBC29A10.03c		
SPAC22F8.05	SPBC29A10.04		
SPAC22F8.06	SPBC29A10.05		
SPAC22F8.07c	SPBC29A10.06c		
SPAC22F8.08	SPBC29A10.07		
SPAC22F8.09	SPBC29A10.08		
SPAC22F8.10c	SPBC29A10.09c		
SPAC22F8.11	SPBC29A10.10c		
SPAC22F8.12c	SPBC29A10.11c		
SPAC22G7.01c	SPBC29A10.12		
SPAC22G7.02	SPBC29A10.13		
SPAC22G7.03	SPBC29A10.14		
SPAC22G7.04	SPBC29A10.15		
SPAC22G7.05	SPBC29A10.16c		
SPAC22G7.06c	SPBC29A10.17		
SPAC22G7.07c	SPBC29A3.01		
SPAC22G7.08	SPBC29A3.02c		
SPAC22G7.09c	SPBC29A3.03c		
SPAC22G7.10	SPBC29A3.04		
SPAC22G7.11c	SPBC29A3.05		
SPAC22H10.02	SPBC29A3.06		
SPAC22H10.03c	SPBC29A3.07c		
SPAC22H10.04	SPBC29A3.08		
SPAC22H10.05c	SPBC29A3.09c		
SPAC22H10.06c	SPBC29A3.10c		
SPAC22H10.07	SPBC29A3.11c		
SPAC22H10.08	SPBC29A3.12		
SPAC22H10.09	SPBC29A3.13		
SPAC22H10.10	SPBC29A3.14c		
SPAC22H10.11c	SPBC29A3.15c		
SPAC22H10.12c	SPBC29A3.16		
SPAC22H10.13	SPBC29A3.17		
SPAC22H12.01c	SPBC29A3.18		
SPAC22H12.02	SPBC29A3.21		
SPAC22H12.03	SPBC29B5.01		
SPAC22H12.04c	SPBC29B5.02c		
SPAC22H12.05c	SPBC29B5.03c		
SPAC23A1.02c	SPBC29B5.04c		
SPAC23A1.03	SPBC2A9.02		
SPAC23A1.04c	SPBC2A9.03		
SPAC23A1.05	SPBC2A9.04c		
SPAC23A1.06c	SPBC2A9.05c		
SPAC23A1.07	SPBC2A9.06c		
SPAC23A1.08c	SPBC2A9.07c		
SPAC23A1.09	SPBC2A9.08c		
SPAC23A1.10	SPBC2A9.09		
SPAC23A1.11	SPBC2A9.10		
SPAC23A1.12c	SPBC2A9.11c		
SPAC23A1.14c	SPBC2A9.12		
SPAC23A1.15c	SPBC2A9.13		
SPAC23A1.16c	SPBC2A9.14		
SPAC23A1.17	SPBC2D10.03c		
SPAC23A1.18c	SPBC2D10.04		
SPAC23A1.19c	SPBC2D10.05		
SPAC23A1.20	SPBC2D10.06		
SPAC23C11.01	SPBC2D10.07c		
SPAC23C11.02c	SPBC2D10.08c		
SPAC23C11.03	SPBC2D10.09		
SPAC23C11.04c	SPBC2D10.10c		
SPAC23C11.05	SPBC2D10.11c		
SPAC23C11.06c	SPBC2D10.12		
SPAC23C11.07	SPBC2D10.13		
SPAC23C11.08	SPBC2D10.14c		
SPAC23C11.09	SPBC2D10.15c		
SPAC23C11.10	SPBC2D10.16		
SPAC23C11.11	SPBC2D10.17		
SPAC23C11.12	SPBC2D10.18		
SPAC23C11.13c	SPBC2D10.19c		
SPAC23C11.14	SPBC2D10.20		
SPAC23C11.15	SPBC2F12.02c		
SPAC23C11.16	SPBC2F12.03c		
SPAC23C11.17	SPBC2F12.04		
SPAC23C4.02	SPBC2F12.05c		
SPAC23C4.03	SPBC2F12.07c		
SPAC23C4.04c	SPBC2F12.08c		
SPAC23C4.05c	SPBC2F12.09c		
SPAC23C4.06c	SPBC2F12.10		
SPAC23C4.07	SPBC2F12.11c		
SPAC23C4.08	SPBC2F12.12c		
SPAC23C4.09c	SPBC2F12.13		
SPAC23C4.10	SPBC2F12.14c		
SPAC23C4.11	SPBC2F12.15c		
SPAC23C4.12	SPBC2F12.17		
SPAC23C4.13	SPBC2G2.01c		
SPAC23C4.14	SPBC2G2.02		
SPAC23C4.15	SPBC2G2.03c		
SPAC23C4.16c	SPBC2G2.04c		
SPAC23C4.17	SPBC2G2.05		
SPAC23C4.18c	SPBC2G2.06c		
SPAC23C4.19	SPBC2G2.07c		
SPAC23D3.01	SPBC2G2.08		
SPAC23D3.02	SPBC2G2.09c		
SPAC23D3.03c	SPBC2G2.10c		
SPAC23D3.04c	SPBC2G2.11		
SPAC23D3.05c	SPBC2G2.12		
SPAC23D3.06c	SPBC2G2.13c		
SPAC23D3.07	SPBC2G2.14		
SPAC23D3.08	SPBC2G2.15c		
SPAC23D3.09	SPBC2G2.16		
SPAC23D3.10c	SPBC2G2.17c		
SPAC23D3.11	SPBC2G5.01		
SPAC23D3.12	SPBC2G5.02c		
SPAC23D3.13c	SPBC2G5.03		
SPAC23D3.14c	SPBC2G5.04c		
SPAC23D3.16	SPBC2G5.05		
SPAC23D3.17	SPBC2G5.06c		
SPAC23E2.01	SPBC2G5.07c		
SPAC23E2.02	SPBC30B4.01c		
SPAC23E2.03c	SPBC30B4.02c		
SPAC23G3.01	SPBC30B4.03c		
SPAC23G3.02c	SPBC30B4.04c		
SPAC23G3.03	SPBC30B4.05		
SPAC23G3.04	SPBC30B4.06c		
SPAC23G3.05c	SPBC30B4.07c		
SPAC23G3.06	SPBC30B4.08		
SPAC23G3.07c	SPBC30B4.09		
SPAC23G3.08c	SPBC30D10.02		
SPAC23G3.09	SPBC30D10.03c		
SPAC23G3.10c	SPBC30D10.04		
SPAC23G3.11	SPBC30D10.05c		
SPAC23G3.12c	SPBC30D10.06		
SPAC23H3.02c	SPBC30D10.07c		
SPAC23H3.03c	SPBC30D10.08		
SPAC23H3.04	SPBC30D10.09c		
SPAC23H3.05c	SPBC30D10.10c		
SPAC23H3.06	SPBC30D10.11		
SPAC23H3.07c	SPBC30D10.12c		
SPAC23H3.08c	SPBC30D10.13c		
SPAC23H3.09c	SPBC30D10.14		
SPAC23H3.10	SPBC30D10.15		
SPAC23H3.11c	SPBC30D10.16		
SPAC23H3.12c	SPBC30D10.17c		
SPAC23H3.13c	SPBC30D10.18c		
SPAC23H3.14	SPBC30D10.21		
SPAC23H3.15c	SPBC317.01		
SPAC23H4.01c	SPBC31A8.01c		
SPAC23H4.02	SPBC31A8.02		
SPAC23H4.03c	SPBC31E1.01c		
SPAC23H4.04	SPBC31E1.02c		
SPAC23H4.05c	SPBC31E1.03		
SPAC23H4.06	SPBC31E1.04		
SPAC23H4.07c	SPBC31E1.05		
SPAC23H4.08	SPBC31E1.06		
SPAC23H4.09	SPBC31F10.02		
SPAC23H4.10c	SPBC31F10.03		
SPAC23H4.11c	SPBC31F10.04c		
SPAC23H4.12	SPBC31F10.05		
SPAC23H4.13c	SPBC31F10.06c		
SPAC23H4.14	SPBC31F10.07		
SPAC23H4.15	SPBC31F10.08		
SPAC23H4.16c	SPBC31F10.09c		
SPAC23H4.17c	SPBC31F10.10c		
SPAC23H4.18c	SPBC31F10.11c		
SPAC23H4.21	SPBC31F10.12		
SPAC24B11.05	SPBC31F10.13c		
SPAC24B11.06c	SPBC31F10.14c		
SPAC24B11.07c	SPBC31F10.15c		
SPAC24B11.08c	SPBC31F10.16		
SPAC24B11.09	SPBC31F10.17c		
SPAC24B11.10c	SPBC32C12.02		
SPAC24B11.11c	SPBC32C12.03c		
SPAC24B11.12c	SPBC32F12.01c		
SPAC24B11.13	SPBC32F12.02		
SPAC24B11.14	SPBC32F12.03c		
SPAC24C9.02c	SPBC32F12.04		
SPAC24C9.03	SPBC32F12.05c		
SPAC24C9.04	SPBC32F12.06		
SPAC24C9.05c	SPBC32F12.07c		
SPAC24C9.06c	SPBC32F12.08c		
SPAC24C9.07c	SPBC32F12.09		
SPAC24C9.08	SPBC32F12.10		
SPAC24C9.09	SPBC32F12.11		
SPAC24C9.10c	SPBC32F12.12c		
SPAC24C9.11	SPBC32F12.15		
SPAC24C9.12c	SPBC32F12.16		
SPAC24C9.13c	SPBC32H8.01c		
SPAC24C9.14	SPBC32H8.02c		
SPAC24C9.15c	SPBC32H8.03		
SPAC24C9.16c	SPBC32H8.04c		
SPAC24H6.01c	SPBC32H8.05		
SPAC24H6.02c	SPBC32H8.06		
SPAC24H6.03	SPBC32H8.07		
SPAC24H6.04	SPBC32H8.08c		
SPAC24H6.05	SPBC32H8.09		
SPAC24H6.06	SPBC32H8.10		
SPAC24H6.07	SPBC32H8.11		
SPAC24H6.08	SPBC32H8.12c		
SPAC24H6.09	SPBC32H8.13c		
SPAC24H6.10c	SPBC32H8.15		
SPAC24H6.11c	SPBC336.01		
SPAC24H6.12c	SPBC336.02		
SPAC24H6.13	SPBC336.03		
SPAC25A8.01c	SPBC336.04		
SPAC25A8.02	SPBC336.05c		
SPAC25A8.03c	SPBC336.06c		
SPAC25B8.01	SPBC336.07		
SPAC25B8.02	SPBC336.08		
SPAC25B8.03	SPBC336.09c		
SPAC25B8.04c	SPBC336.10c		
SPAC25B8.05	SPBC336.11		
SPAC25B8.06c	SPBC336.12c		
SPAC25B8.07c	SPBC336.13c		
SPAC25B8.08	SPBC336.14c		
SPAC25B8.09	SPBC336.15		
SPAC25B8.10	SPBC336.16		
SPAC25B8.11	SPBC337.02c		
SPAC25B8.12c	SPBC337.03		
SPAC25B8.13c	SPBC337.04		
SPAC25B8.14	SPBC337.05c		
SPAC25B8.15c	SPBC337.06c		
SPAC25B8.16	SPBC337.07c		
SPAC25B8.17	SPBC337.08c		
SPAC25B8.18	SPBC337.09		
SPAC25B8.19c	SPBC337.10c		
SPAC25B8.20	SPBC337.11		
SPAC25G10.01	SPBC337.12		
SPAC25G10.02	SPBC337.13c		
SPAC25G10.03	SPBC337.14		
SPAC25G10.04c	SPBC337.15c		
SPAC25G10.05c	SPBC337.16		
SPAC25G10.06	SPBC342.01c		
SPAC25G10.07c	SPBC342.02		
SPAC25G10.08	SPBC342.03		
SPAC25G10.09c	SPBC342.04		
SPAC25H1.02	SPBC342.05		
SPAC25H1.03	SPBC342.06c		
SPAC25H1.04	SPBC354.01		
SPAC25H1.05	SPBC354.02c		
SPAC25H1.06	SPBC354.03		
SPAC25H1.07	SPBC354.04		
SPAC25H1.08c	SPBC354.05c		
SPAC25H1.09	SPBC354.06		
SPAC25H1.10c	SPBC354.07c		
SPAC26A3.01	SPBC354.08c		
SPAC26A3.02	SPBC354.09c		
SPAC26A3.03c	SPBC354.10		
SPAC26A3.04	SPBC354.12		
SPAC26A3.05	SPBC354.13		
SPAC26A3.06	SPBC354.14c		
SPAC26A3.07c	SPBC354.15		
SPAC26A3.08	SPBC359.01		
SPAC26A3.09c	SPBC359.02		
SPAC26A3.10	SPBC359.03c		
SPAC26A3.11	SPBC359.04c		
SPAC26A3.12c	SPBC359.05		
SPAC26A3.13c	SPBC359.06		
SPAC26A3.14c	SPBC36.01c		
SPAC26A3.15c	SPBC36.02c		
SPAC26A3.16	SPBC36.03c		
SPAC26A3.17c	SPBC36.04		
SPAC26F1.01	SPBC36.05c		
SPAC26F1.02	SPBC36.06c		
SPAC26F1.03	SPBC36.07		
SPAC26F1.04c	SPBC36.08c		
SPAC26F1.05	SPBC36.09		
SPAC26F1.06	SPBC36.10		
SPAC26F1.07	SPBC36.11		
SPAC26F1.08c	SPBC36.12c		
SPAC26F1.09	SPBC365.01		
SPAC26F1.10c	SPBC365.02c		
SPAC26F1.11	SPBC365.03c		
SPAC26F1.12c	SPBC365.04c		
SPAC26F1.13c	SPBC365.05c		
SPAC26F1.14c	SPBC365.06		
SPAC26H5.02c	SPBC365.07c		
SPAC26H5.03	SPBC365.08c		
SPAC26H5.04	SPBC365.09c		
SPAC26H5.05	SPBC365.10		
SPAC26H5.06	SPBC365.11		
SPAC26H5.07c	SPBC365.12c		
SPAC26H5.08c	SPBC365.13c		
SPAC26H5.09c	SPBC365.14c		
SPAC26H5.10c	SPBC365.15		
SPAC26H5.11	SPBC365.16		
SPAC26H5.12	SPBC365.20c		
SPAC26H5.13c	SPBC36B7.02		
SPAC27D7.02c	SPBC36B7.03		
SPAC27D7.03c	SPBC36B7.04		
SPAC27D7.04	SPBC36B7.05c		
SPAC27D7.05c	SPBC36B7.06c		
SPAC27D7.06	SPBC36B7.07		
SPAC27D7.07c	SPBC36B7.08c		
SPAC27D7.08c	SPBC36B7.09		
SPAC27D7.09c	SPBC3B8.01c		
SPAC27D7.11c	SPBC3B8.02		
SPAC27D7.12c	SPBC3B8.03		
SPAC27D7.13c	SPBC3B8.04c		
SPAC27D7.14c	SPBC3B8.05		
SPAC27E2.01	SPBC3B8.06		
SPAC27E2.02	SPBC3B8.07c		
SPAC27E2.03c	SPBC3B8.08		
SPAC27E2.04c	SPBC3B8.09		
SPAC27E2.05	SPBC3B8.10		
SPAC27E2.06c	SPBC3B8.10c		
SPAC27E2.07	SPBC3B8.11		
SPAC27E2.08	SPBC3B9.01		
SPAC27E2.09	SPBC3B9.02c		
SPAC27E2.10c	SPBC3B9.03		
SPAC27E2.11c	SPBC3B9.04		
SPAC27E2.12	SPBC3B9.05		
SPAC27E2.14	SPBC3B9.06c		
SPAC27F1.02c	SPBC3B9.07c		
SPAC27F1.03c	SPBC3B9.08c		
SPAC27F1.04c	SPBC3B9.09		
SPAC27F1.05c	SPBC3B9.10		
SPAC27F1.06c	SPBC3B9.11c		
SPAC27F1.07	SPBC3B9.12		
SPAC27F1.08	SPBC3B9.13c		
SPAC27F1.09c	SPBC3B9.14c		
SPAC27F1.10	SPBC3B9.15c		
SPAC29A4.02c	SPBC3B9.16c		
SPAC29A4.03c	SPBC3B9.17		
SPAC29A4.04c	SPBC3B9.18c		
SPAC29A4.05	SPBC3B9.19		
SPAC29A4.06c	SPBC3B9.21		
SPAC29A4.07	SPBC3B9.22c		
SPAC29A4.08c	SPBC3D6.02		
SPAC29A4.09	SPBC3D6.03c		
SPAC29A4.10	SPBC3D6.04c		
SPAC29A4.11	SPBC3D6.05		
SPAC29A4.12c	SPBC3D6.06c		
SPAC29A4.13	SPBC3D6.07		
SPAC29A4.14c	SPBC3D6.08c		
SPAC29A4.15	SPBC3D6.09		
SPAC29A4.16	SPBC3D6.10		
SPAC29A4.17c	SPBC3D6.11c		
SPAC29A4.18	SPBC3D6.12		
SPAC29A4.19c	SPBC3D6.13c		
SPAC29A4.20	SPBC3D6.15		
SPAC29A4.22	SPBC3D6.16		
SPAC29A4.23	SPBC3E7.01		
SPAC29B12.01	SPBC3E7.02c		
SPAC29B12.02c	SPBC3E7.04c		
SPAC29B12.03	SPBC3E7.05c		
SPAC29B12.04	SPBC3E7.06c		
SPAC29B12.05c	SPBC3E7.07c		
SPAC29B12.06c	SPBC3E7.08c		
SPAC29B12.07	SPBC3E7.09		
SPAC29B12.08	SPBC3E7.10		
SPAC29B12.10c	SPBC3E7.11c		
SPAC29B12.11c	SPBC3E7.12c		
SPAC29B12.12	SPBC3E7.13c		
SPAC29B12.13	SPBC3E7.14		
SPAC29B12.14c	SPBC3E7.15c		
SPAC29E6.01	SPBC3E7.16c		
SPAC29E6.02	SPBC3E7.17		
SPAC29E6.03c	SPBC3F6.01c		
SPAC29E6.04	SPBC3F6.02c		
SPAC29E6.05c	SPBC3F6.03		
SPAC29E6.06c	SPBC3F6.04c		
SPAC29E6.07	SPBC3F6.05		
SPAC29E6.08	SPBC3H7.01		
SPAC29E6.09	SPBC3H7.02		
SPAC29E6.10c	SPBC3H7.03c		
SPAC2C4.03c	SPBC3H7.04		
SPAC2C4.04c	SPBC3H7.05c		
SPAC2C4.05	SPBC3H7.06c		
SPAC2C4.06c	SPBC3H7.07c		
SPAC2C4.07c	SPBC3H7.08c		
SPAC2C4.08	SPBC3H7.09		
SPAC2C4.09	SPBC3H7.10		
SPAC2C4.10c	SPBC3H7.11		
SPAC2C4.11c	SPBC3H7.12		
SPAC2C4.12c	SPBC3H7.13		
SPAC2C4.13	SPBC3H7.14		
SPAC2C4.14c	SPBC3H7.15		
SPAC2C4.15c	SPBC3H7.18		
SPAC2C4.16c	SPBC4.01		
SPAC2C4.17c	SPBC4.02c		
SPAC2E12.02	SPBC4.03c		
SPAC2E12.03c	SPBC4.04c		
SPAC2E12.05	SPBC4.05		
SPAC2E1P3.01	SPBC4.06		
SPAC2E1P3.02c	SPBC4.07c		
SPAC2E1P3.03c	SPBC405.01		
SPAC2E1P3.04	SPBC405.02c		
SPAC2E1P3.05c	SPBC405.03c		
SPAC2E1P5.01c	SPBC405.04c		
SPAC2E1P5.02c	SPBC405.05		
SPAC2E1P5.03	SPBC405.06		
SPAC2E1P5.04c	SPBC405.07		
SPAC2E1P5.05	SPBC409.03		
SPAC2F3.01	SPBC409.04c		
SPAC2F3.02	SPBC409.05		
SPAC2F3.03c	SPBC409.06		
SPAC2F3.04c	SPBC409.07c		
SPAC2F3.05c	SPBC409.08		
SPAC2F3.06c	SPBC409.09c		
SPAC2F3.07c	SPBC409.10		
SPAC2F3.08	SPBC409.11		
SPAC2F3.09	SPBC409.12c		
SPAC2F3.10	SPBC409.13		
SPAC2F3.11	SPBC409.14c		
SPAC2F3.12c	SPBC409.15		
SPAC2F3.13c	SPBC409.16c		
SPAC2F3.14c	SPBC409.17c		
SPAC2F3.15	SPBC409.18		
SPAC2F3.16	SPBC409.19c		
SPAC2F3.17c	SPBC409.20c		
SPAC2F3.18c	SPBC409.21		
SPAC2F7.02c	SPBC409.23		
SPAC2F7.03c	SPBC418.01c		
SPAC2F7.04	SPBC418.02		
SPAC2F7.05c	SPBC428.01c		
SPAC2F7.06c	SPBC428.02c		
SPAC2F7.07c	SPBC428.03c		
SPAC2F7.08c	SPBC428.04		
SPAC2F7.09c	SPBC428.05c		
SPAC2F7.10	SPBC428.06c		
SPAC2F7.11	SPBC428.07		
SPAC2F7.13c	SPBC428.08c		
SPAC2F7.14c	SPBC428.10		
SPAC2F7.15	SPBC428.11		
SPAC2F7.16c	SPBC428.12c		
SPAC2F7.17	SPBC428.13c		
SPAC2G11.02	SPBC428.14		
SPAC2G11.03c	SPBC428.15		
SPAC2G11.04	SPBC428.16c		
SPAC2G11.05c	SPBC428.17c		
SPAC2G11.06	SPBC428.18		
SPAC2G11.07c	SPBC428.19c		
SPAC2G11.08c	SPBC428.20c		
SPAC2G11.09	SPBC460.01c		
SPAC2G11.10c	SPBC460.02c		
SPAC2G11.11c	SPBC460.03		
SPAC2G11.12	SPBC460.04c		
SPAC2G11.13	SPBC460.05		
SPAC2G11.14	SPBC4B4.01c		
SPAC2G11.15c	SPBC4B4.02c		
SPAC2H10.01	SPBC4B4.03		
SPAC2H10.02c	SPBC4B4.04		
SPAC2H10.04	SPBC4B4.05		
SPAC30.01c	SPBC4B4.06		
SPAC30.02c	SPBC4B4.07c		
SPAC30.03c	SPBC4B4.08		
SPAC30.04c	SPBC4B4.09		
SPAC30C2.02	SPBC4B4.10c		
SPAC30C2.03	SPBC4B4.11		
SPAC30C2.04	SPBC4B4.12c		
SPAC30C2.05	SPBC4C3.03		
SPAC30C2.06c	SPBC4C3.04c		
SPAC30C2.07	SPBC4C3.05c		
SPAC30C2.08	SPBC4C3.06		
SPAC30D11.01c	SPBC4C3.07		
SPAC30D11.02c	SPBC4C3.08		
SPAC30D11.03	SPBC4C3.09		
SPAC30D11.04c	SPBC4C3.10c		
SPAC30D11.05	SPBC4C3.12		
SPAC30D11.06c	SPBC4F6.04		
SPAC30D11.07	SPBC4F6.05c		
SPAC30D11.08c	SPBC4F6.06		
SPAC30D11.09	SPBC4F6.07c		
SPAC30D11.10	SPBC4F6.08c		
SPAC30D11.11	SPBC4F6.09		
SPAC30D11.12	SPBC4F6.10		
SPAC30D11.13	SPBC4F6.11c		
SPAC30D11.14c	SPBC4F6.12		
SPAC31A2.02	SPBC4F6.13c		
SPAC31A2.03	SPBC4F6.14		
SPAC31A2.04c	SPBC4F6.15c		
SPAC31A2.05c	SPBC4F6.16c		
SPAC31A2.06	SPBC4F6.17c		
SPAC31A2.07c	SPBC4F6.18c		
SPAC31A2.08	SPBC530.01		
SPAC31A2.09c	SPBC530.02		
SPAC31A2.10	SPBC530.03c		
SPAC31A2.11c	SPBC530.04		
SPAC31A2.12	SPBC530.05		
SPAC31A2.13c	SPBC530.06c		
SPAC31A2.14	SPBC530.07c		
SPAC31A2.15c	SPBC530.08		
SPAC31A2.16	SPBC530.09c		
SPAC31F12.01	SPBC530.10c		
SPAC31G5.01	SPBC530.11c		
SPAC31G5.02	SPBC530.12c		
SPAC31G5.03	SPBC530.13		
SPAC31G5.04	SPBC530.14c		
SPAC31G5.05c	SPBC530.15c		
SPAC31G5.06	SPBC530.16		
SPAC31G5.07	SPBC543.02c		
SPAC31G5.08	SPBC543.03c		
SPAC31G5.09c	SPBC543.04		
SPAC31G5.10	SPBC543.05c		
SPAC31G5.11	SPBC543.06c		
SPAC31G5.12c	SPBC543.07		
SPAC31G5.13	SPBC543.08		
SPAC31G5.14	SPBC543.09		
SPAC31G5.15	SPBC543.10		
SPAC31G5.16c	SPBC557.02c		
SPAC31G5.17c	SPBC557.03c		
SPAC31G5.18c	SPBC557.04		
SPAC31G5.19	SPBC557.05		
SPAC31G5.21	SPBC56F2.01		
SPAC323.01c	SPBC56F2.02		
SPAC323.02c	SPBC56F2.03		
SPAC323.03c	SPBC56F2.04		
SPAC323.04	SPBC56F2.05c		
SPAC323.05c	SPBC56F2.06		
SPAC323.06c	SPBC56F2.07c		
SPAC323.07c	SPBC56F2.08c		
SPAC323.08	SPBC56F2.09c		
SPAC328.01c	SPBC56F2.10c		
SPAC328.02	SPBC56F2.11		
SPAC328.03	SPBC56F2.12		
SPAC328.04	SPBC56F2.14		
SPAC328.05	SPBC56F2.15		
SPAC328.06	SPBC577.02		
SPAC328.07c	SPBC577.03c		
SPAC328.08c	SPBC577.04		
SPAC328.09	SPBC577.05c		
SPAC328.10c	SPBC577.06c		
SPAC32A11.01	SPBC577.07		
SPAC32A11.02c	SPBC577.08c		
SPAC32A11.03c	SPBC577.09		
SPAC32A11.04c	SPBC577.10		
SPAC343.01c	SPBC577.11		
SPAC343.02	SPBC577.12		
SPAC343.03	SPBC577.13		
SPAC343.04c	SPBC577.14c		
SPAC343.05	SPBC577.15c		
SPAC343.06c	SPBC582.03		
SPAC343.07	SPBC582.04c		
SPAC343.08c	SPBC582.05c		
SPAC343.09	SPBC582.06c		
SPAC343.10	SPBC582.07c		
SPAC343.11c	SPBC582.08		
SPAC343.12	SPBC582.09		
SPAC343.13	SPBC582.10c		
SPAC343.14c	SPBC609.01		
SPAC343.15	SPBC609.02		
SPAC343.16	SPBC609.03		
SPAC343.17c	SPBC609.04		
SPAC343.18	SPBC609.05		
SPAC343.19	SPBC646.02		
SPAC343.20	SPBC646.03		
SPAC343.21	SPBC646.04		
SPAC3A11.02	SPBC646.05c		
SPAC3A11.03	SPBC646.06c		
SPAC3A11.04	SPBC646.07c		
SPAC3A11.05c	SPBC646.08c		
SPAC3A11.06	SPBC646.09c		
SPAC3A11.07	SPBC646.10c		
SPAC3A11.08	SPBC646.11		
SPAC3A11.09	SPBC646.12c		
SPAC3A11.10c	SPBC646.13		
SPAC3A11.11c	SPBC646.14c		
SPAC3A11.12c	SPBC646.15c		
SPAC3A11.13	SPBC646.16		
SPAC3A11.14c	SPBC646.17c		
SPAC3A12.02	SPBC649.02		
SPAC3A12.03c	SPBC649.03		
SPAC3A12.04c	SPBC649.04		
SPAC3A12.05c	SPBC649.05		
SPAC3A12.06c	SPBC651.01c		
SPAC3A12.07	SPBC651.02		
SPAC3A12.08	SPBC651.03c		
SPAC3A12.09c	SPBC651.04		
SPAC3A12.10	SPBC651.05c		
SPAC3A12.11c	SPBC651.06		
SPAC3A12.12	SPBC651.07		
SPAC3A12.13c	SPBC651.08c		
SPAC3A12.14	SPBC651.09c		
SPAC3A12.15	SPBC651.10		
SPAC3A12.16c	SPBC651.11c		
SPAC3A12.17c	SPBC651.12c		
SPAC3A12.18	SPBC660.05		
